Timestamp,participantID,audioStimuli,vote,reactionTime,voteDetails
4/15/2012 20:47:26,1334536226090:::Sussex,./../audio_stimuli/recs3/26pre5.mp3,-5,2055,3204:::Played stimuli ./../audio_stimuli/recs3/26pre5.mp3; (-5:1334537248286)
4/15/2012 20:47:31,1334536226090:::Sussex,./../audio_stimuli/recs4/47pre2.mp3,-5,1927,2376:::Played stimuli ./../audio_stimuli/recs4/47pre2.mp3
4/15/2012 22:00:50,1334541520310:::Sussex,./../audio_stimuli/recs3/36pre3.mp3,-5,3472,2735:::Played stimuli ./../audio_stimuli/recs3/36pre3.mp3; (0:1334541648044); (0:1334541648060); (0:1334541648077); (-1:1334541648094); (-1:1334541648111); (-2:1334541648127); (-2:1334541648144); (-3:1334541648161); (-3:1334541648177); (-4:1334541648194); (-4:1334541648211); (-4:1334541648228); (-5:1334541648244); (-5:1334541648261); (-5:1334541648278); (-5:1334541648295)
4/15/2012 22:02:31,1334541520310:::Sussex,./../audio_stimuli/recs1/10pre2.mp3,-4,2643,3347:::Played stimuli ./../audio_stimuli/recs1/10pre2.mp3; (0:1334541748800); (0:1334541748851); (0:1334541748884); (0:1334541748901); (0:1334541748918); (0:1334541748934); (0:1334541748951); (0:1334541748968); (-1:1334541748985); (-1:1334541749002); (-1:1334541749019); (-1:1334541749035); (-1:1334541749053); (-1:1334541749069); (-1:1334541749086); (-1:1334541749102); (-1:1334541749119); (-2:1334541749136); (-2:1334541749152); (-2:1334541749169); (-2:1334541749186); (-3:1334541749203); (-3:1334541749220); (-3:1334541749237); (-3:1334541749270); (-3:1334541749304); (-3:1334541749338); (-3:1334541749371); (-3:1334541749421); (-3:1334541749455); (-3:1334541749472); (-3:1334541749506); (-4:1334541749538); (-4:1334541749555); (-4:1334541749572); (-4:1334541749606); (-4:1334541749623); (-4:1334541749640); (-4:1334541749656); (-4:1334541749673); (-4:1334541749689)
4/15/2012 22:03:17,1334541520310:::Sussex,./../audio_stimuli/recs4/40pre5.mp3,-5,2014,3060:::Played stimuli ./../audio_stimuli/recs4/40pre5.mp3; (0:1334541795279); (0:1334541795296); (0:1334541795329); (0:1334541795347); (0:1334541795364); (0:1334541795380); (-1:1334541795396); (-1:1334541795413); (-1:1334541795447); (-2:1334541795464); (-2:1334541795480); (-2:1334541795497); (-3:1334541795514); (-3:1334541795531); (-4:1334541795548); (-4:1334541795564); (-4:1334541795581); (-4:1334541795597); (-4:1334541795614); (-5:1334541795632); (-5:1334541795648); (-5:1334541795664); (-5:1334541795681)
4/15/2012 22:05:26,1334541520310:::Sussex,./../audio_stimuli/recs1/10pre3.mp3,-2,8621,3815:::Played stimuli ./../audio_stimuli/recs1/10pre3.mp3; (0:1334541922085); (0:1334541922102); (0:1334541922119); (0:1334541922135); (0:1334541922152); (-1:1334541922169); (-1:1334541922186); (-1:1334541922202); (-1:1334541922219); (-1:1334541922236); (-1:1334541922253); (-2:1334541922270); (-2:1334541922286); (-2:1334541922303); (-2:1334541922320); (-2:1334541922337); (2:1334541923103); (-2:1334541924543)
4/15/2012 22:06:59,1334541520310:::Sussex,./../audio_stimuli/recs3/32pre5.mp3,2,3374,2880:::Played stimuli ./../audio_stimuli/recs3/32pre5.mp3; (2:1334542017211)
4/15/2012 22:09:31,1334541520310:::Sussex,./../audio_stimuli/recs3/28pre4.mp3,-4,1786,3347:::Played stimuli ./../audio_stimuli/recs3/28pre4.mp3; (-4:1334542169610)
4/15/2012 22:11:15,1334541520310:::Sussex,./../audio_stimuli/recs2/24pre1.mp3,4,1950,3672:::Played stimuli ./../audio_stimuli/recs2/24pre1.mp3; (4:1334542273707)
4/15/2012 22:12:07,1334541520310:::Sussex,./../audio_stimuli/recs3/34pre2.mp3,2,2529,2592:::Played stimuli ./../audio_stimuli/recs3/34pre2.mp3; (2:1334542325195)
