Timestamp,participantID,audioStimuli,vote,reactionTime,voteDetails
4/12/2012 17:38:41,1334264983275:::Sussex,./../audio_stimuli/stimuli/CbuttQ.mp3,3,1889,1567:::Played stimuli ./../audio_stimuli/stimuli/CbuttQ.mp3; (3:1334266506785)
4/12/2012 17:38:52,1334264983275:::Sussex,./../audio_stimuli/stimuli/CbatT.mp3,-3,3295,1959:::Played stimuli ./../audio_stimuli/stimuli/CbatT.mp3; (-3:1334266517215)
4/12/2012 17:38:58,1334264983275:::Sussex,./../audio_stimuli/stimuli/CbuyD.mp3,3,3462,2037:::Played stimuli ./../audio_stimuli/stimuli/CbuyD.mp3; (3:1334266524173)
4/12/2012 17:39:09,1334264983275:::Sussex,./../audio_stimuli/stimuli/CbuttD.mp3,5,1607,1802:::Played stimuli ./../audio_stimuli/stimuli/CbuttD.mp3; (5:1334266534627)
4/12/2012 17:39:42,1334264983275:::Sussex,./../audio_stimuli/stimuli/CboyT.mp3,3,29639,1907:::Played stimuli ./../audio_stimuli/stimuli/CboyT.mp3; (3:1334266567353)
4/12/2012 17:40:40,1334264983275:::Sussex,./../audio_stimuli/stimuli/CbuyQ.mp3,5,14649,2011:::Played stimuli ./../audio_stimuli/stimuli/CbuyQ.mp3; (4:1334266624745); (5:1334266626043)
4/12/2012 17:40:50,1334264983275:::Sussex,./../audio_stimuli/stimuli/CbaitQ.mp3,5,146,1698:::Played stimuli ./../audio_stimuli/stimuli/CbaitQ.mp3; (5:1334266635940)
4/12/2012 17:40:58,1334264983275:::Sussex,./../audio_stimuli/stimuli/CbuttQ.mp3,5,1192,1567:::Played stimuli ./../audio_stimuli/stimuli/CbuttQ.mp3; (5:1334266643055)
4/12/2012 17:41:33,1334264983275:::Sussex,./../audio_stimuli/stimuli/CaboutD.mp3,5,2906,1724:::Played stimuli ./../audio_stimuli/stimuli/CaboutD.mp3
4/12/2012 17:41:42,1334264983275:::Sussex,./../audio_stimuli/stimuli/CbetQ.mp3,5,1123,1358:::Played stimuli ./../audio_stimuli/stimuli/CbetQ.mp3; (5:1334266688392)
4/12/2012 17:42:11,1334264983275:::Sussex,./../audio_stimuli/stimuli/CbuttT.mp3,5,596,2037:::Played stimuli ./../audio_stimuli/stimuli/CbuttT.mp3; (5:1334266716527)
4/12/2012 17:42:35,1334264983275:::Sussex,./../audio_stimuli/stimuli/CboatQ.mp3,5,1894,2037:::Played stimuli ./../audio_stimuli/stimuli/CboatQ.mp3; (5:1334266739727)
4/12/2012 17:42:45,1334264983275:::Sussex,./../audio_stimuli/stimuli/CbootT.mp3,5,673,2403:::Played stimuli ./../audio_stimuli/stimuli/CbootT.mp3; (5:1334266750916)
4/12/2012 17:42:57,1334264983275:::Sussex,./../audio_stimuli/stimuli/CbitQ.mp3,5,2455,1593:::Played stimuli ./../audio_stimuli/stimuli/CbitQ.mp3
4/12/2012 17:43:04,1334264983275:::Sussex,./../audio_stimuli/stimuli/CbuyD.mp3,5,3632,2037:::Played stimuli ./../audio_stimuli/stimuli/CbuyD.mp3
4/12/2012 18:14:28,1334267888650:::Sussex,./../audio_stimuli/stimuli/CboughtT.mp3,3,1590,2586:::Played stimuli ./../audio_stimuli/stimuli/CboughtT.mp3; (3:1334268866595); (3:1334268866665)
4/12/2012 19:18:12,1334269397682:::Russia,./../audio_stimuli/stimuli/SputQ.mp3,-3,24778,2455:::Played stimuli ./../audio_stimuli/stimuli/SputQ.mp3; (-4:1334272668549); (-3:1334272689126)
4/12/2012 19:18:27,1334269397682:::Russia,./../audio_stimuli/stimuli/SbatD.mp3,3,5774,1489:::Played stimuli ./../audio_stimuli/stimuli/SbatD.mp3; (3:1334272704869)
4/12/2012 19:18:38,1334269397682:::Russia,./../audio_stimuli/stimuli/SbootT.mp3,-1,7802,1985:::Played stimuli ./../audio_stimuli/stimuli/SbootT.mp3; (-1:1334272715845)
4/12/2012 19:18:56,1334269397682:::Russia,./../audio_stimuli/stimuli/SbeatT.mp3,2,5738,2090:::Played stimuli ./../audio_stimuli/stimuli/SbeatT.mp3; (2:1334272734440)
4/12/2012 19:19:05,1334269397682:::Russia,./../audio_stimuli/stimuli/SboatQ.mp3,4,6562,1802:::Played stimuli ./../audio_stimuli/stimuli/SboatQ.mp3; (4:1334272743950)
4/12/2012 19:19:16,1334269397682:::Russia,./../audio_stimuli/stimuli/SbuttT.mp3,1,6961,1959:::Played stimuli ./../audio_stimuli/stimuli/SbuttT.mp3; (1:1334272753945)
4/12/2012 23:14:25,1334264983275:::Sussex,./../audio_stimuli/stimuli/CputD.mp3,5,19855863,2142:::Played stimuli ./../audio_stimuli/stimuli/CputD.mp3; (5:1334266814243)
4/12/2012 23:14:36,1334264983275:::Sussex,./../audio_stimuli/stimuli/CputD.mp3,0,19867901,2142:::Played stimuli ./../audio_stimuli/stimuli/CputD.mp3; (5:1334266814243)
4/12/2012 23:14:49,1334264983275:::Sussex,./../audio_stimuli/stimuli/CpotT.mp3,5,1576,2116:::Played stimuli ./../audio_stimuli/stimuli/CpotT.mp3; (5:1334286675155)
4/12/2012 23:14:53,1334264983275:::Sussex,./../audio_stimuli/stimuli/CaboutD.mp3,5,1540,1724:::Played stimuli ./../audio_stimuli/stimuli/CaboutD.mp3
4/12/2012 23:15:04,1334264983275:::Sussex,./../audio_stimuli/stimuli/CpotQ.mp3,5,1495,2064:::Played stimuli ./../audio_stimuli/stimuli/CpotQ.mp3; (5:1334286689303)
4/12/2012 23:15:07,1334264983275:::Sussex,./../audio_stimuli/stimuli/CpotQ.mp3,5,737,2064:::Played stimuli ./../audio_stimuli/stimuli/CpotQ.mp3
4/12/2012 23:15:12,1334264983275:::Sussex,./../audio_stimuli/stimuli/CbitQ.mp3,3,2018,1593:::Played stimuli ./../audio_stimuli/stimuli/CbitQ.mp3; (3:1334286698247)
4/12/2012 23:15:17,1334264983275:::Sussex,./../audio_stimuli/stimuli/CbaitT.mp3,5,1392,2194:::Played stimuli ./../audio_stimuli/stimuli/CbaitT.mp3; (5:1334286703151)
4/12/2012 23:15:53,1334264983275:::Sussex,./../audio_stimuli/stimuli/CputT.mp3,5,1344,2743:::Played stimuli ./../audio_stimuli/stimuli/CputT.mp3
4/12/2012 23:15:59,1334264983275:::Sussex,./../audio_stimuli/stimuli/CaboutQ.mp3,4,2665,2064:::Played stimuli ./../audio_stimuli/stimuli/CaboutQ.mp3; (4:1334286745452)
